,timestamp,model,object_category,time taken [ms],success
0,2023-07-01 20:36:00,model1,cat1,126.18374856236784,True
1,2023-07-01 04:07:00,model1,cat1,124.71416292608288,True
2,2023-07-01 09:19:00,model2,cat3,405.42322021513746,False
3,2023-07-01 12:15:00,model3,cat4,14.953871664375061,False
4,2023-07-01 04:43:00,model3,cat3,272.75426280053483,True
5,2023-07-01 19:02:00,model3,cat3,269.9239176658584,True
6,2023-07-01 12:57:00,model2,cat4,6.08502861994138,False
7,2023-07-01 10:01:00,model1,cat1,125.87753984354762,False
8,2023-07-01 17:29:00,model2,cat1,48.822578359456614,True
9,2023-07-01 15:31:00,model3,cat2,72.7820482686905,True
10,2023-07-01 04:42:00,model3,cat4,14.109069143795097,False
11,2023-07-01 17:15:00,model1,cat1,123.59488601564526,True
12,2023-07-01 09:48:00,model3,cat2,74.26444146064503,True
13,2023-07-01 18:05:00,model2,cat4,4.695202602971416,False
14,2023-07-01 21:44:00,model1,cat2,198.6688071760793,True
15,2023-07-01 06:17:00,model3,cat1,36.298469374405705,True
16,2023-07-01 16:17:00,model3,cat5,150.058571867107,True
17,2023-07-01 13:13:00,model1,cat1,123.64653005744292,True
18,2023-07-01 00:36:00,model2,cat2,123.83177359436442,True
19,2023-07-01 10:32:00,model2,cat2,126.24068566473647,True
20,2023-07-01 01:13:00,model3,cat5,150.23428945887585,True
21,2023-07-01 11:11:00,model2,cat3,405.8518500106188,False
22,2023-07-01 18:13:00,model2,cat4,5.59192549728749,False
23,2023-07-01 20:35:00,model1,cat4,19.695838447374225,False
24,2023-07-01 18:46:00,model3,cat4,15.278334309421496,False
25,2023-07-01 05:31:00,model1,cat1,125.34388048985326,True
26,2023-07-01 23:47:00,model3,cat4,14.057363316301835,False
27,2023-07-01 10:43:00,model3,cat1,36.15945241094842,True
28,2023-07-01 23:17:00,model2,cat4,4.140308723431116,False
29,2023-07-01 06:49:00,model3,cat1,36.10334026554741,True
30,2023-07-01 15:28:00,model2,cat4,5.347750912890143,False
31,2023-07-01 20:43:00,model2,cat1,50.38481222313969,True
32,2023-07-01 00:02:00,model1,cat2,197.0207762412295,True
33,2023-07-01 02:16:00,model2,cat5,112.07161745747224,True
34,2023-07-01 14:27:00,model1,cat1,124.14919266430064,True
35,2023-07-01 03:44:00,model3,cat3,269.93609401918917,False
36,2023-07-01 22:16:00,model1,cat2,200.83505925244498,True
37,2023-07-01 05:50:00,model1,cat4,21.170438423632604,True
38,2023-07-01 17:30:00,model2,cat4,5.880488694166377,False
39,2023-07-01 14:37:00,model1,cat4,22.268564537593566,False
40,2023-07-01 05:07:00,model1,cat1,121.76508447254267,True
41,2023-07-01 16:39:00,model2,cat1,48.5621181593343,True
42,2023-07-01 22:25:00,model3,cat2,73.8230849102348,False
43,2023-07-01 19:42:00,model2,cat3,404.6771881473521,True
44,2023-07-01 22:42:00,model2,cat4,5.24886556004673,True
45,2023-07-01 22:00:00,model2,cat4,6.850842508317086,False
46,2023-07-01 12:16:00,model3,cat1,38.01287704552153,False
47,2023-07-01 13:06:00,model1,cat4,21.925976643477902,False
48,2023-07-01 10:59:00,model3,cat5,150.93930487875687,False
49,2023-07-01 07:14:00,model3,cat2,75.77737999501592,True
50,2023-07-01 07:56:00,model1,cat1,124.86619477228973,True
51,2023-07-01 16:11:00,model1,cat4,20.399059519063236,False
52,2023-07-01 11:43:00,model3,cat4,16.085343304128266,True
53,2023-07-01 18:21:00,model3,cat2,75.80629803817713,False
54,2023-07-01 19:18:00,model1,cat1,128.26504066678447,True
55,2023-07-01 04:45:00,model1,cat4,16.565251046228425,False
56,2023-07-01 03:51:00,model2,cat4,4.554350712327036,False
57,2023-07-01 00:48:00,model3,cat5,152.6301419582516,True
58,2023-07-01 16:51:00,model1,cat4,17.903347066392982,False
59,2023-07-01 09:59:00,model3,cat5,150.2664735620236,True
60,2023-07-01 22:01:00,model2,cat4,5.295337429491141,False
61,2023-07-01 05:32:00,model1,cat2,201.96431292867416,True
62,2023-07-01 06:16:00,model2,cat3,404.76355876064065,False
63,2023-07-01 17:32:00,model1,cat2,198.12595632117865,False
64,2023-07-01 20:48:00,model3,cat4,16.56247778590005,True
65,2023-07-01 19:51:00,model2,cat5,112.21681145491789,True
66,2023-07-01 14:44:00,model2,cat4,4.489011770927014,True
67,2023-07-01 18:28:00,model1,cat4,22.044141023675994,False
68,2023-07-01 16:21:00,model2,cat5,113.22931336560504,True
69,2023-07-01 23:35:00,model2,cat1,51.26847596517524,True
70,2023-07-01 19:07:00,model2,cat3,404.9692726173146,False
71,2023-07-01 03:28:00,model1,cat1,127.05066376809897,True
72,2023-07-01 08:35:00,model2,cat1,48.461304450215856,True
73,2023-07-01 04:02:00,model2,cat5,113.2816847323046,True
74,2023-07-01 22:48:00,model2,cat2,126.8997909796187,False
75,2023-07-01 14:10:00,model1,cat1,125.08577612114894,True
76,2023-07-01 16:58:00,model1,cat2,198.3516965819118,True
77,2023-07-01 21:18:00,model1,cat2,199.28848964526279,True
78,2023-07-01 13:09:00,model1,cat4,19.67372644326298,False
79,2023-07-01 15:56:00,model1,cat2,202.32729845132235,True
80,2023-07-01 01:18:00,model2,cat3,402.6844109754681,True
81,2023-07-01 00:48:00,model2,cat4,5.98253019259739,False
82,2023-07-01 17:31:00,model1,cat2,201.26019899390212,True
83,2023-07-01 18:10:00,model3,cat5,150.4214242249847,True
84,2023-07-01 08:02:00,model2,cat5,112.87547456077944,True
85,2023-07-01 09:44:00,model1,cat2,202.47302718027737,False
86,2023-07-01 07:13:00,model2,cat1,49.47187341323753,False
87,2023-07-01 04:11:00,model2,cat1,50.43040028397804,True
88,2023-07-01 08:28:00,model3,cat3,269.98798794596,True
89,2023-07-01 01:50:00,model2,cat5,113.38312837138936,True
90,2023-07-01 02:44:00,model3,cat2,75.43740276129617,True
91,2023-07-01 00:18:00,model3,cat1,37.305514588217946,True
92,2023-07-01 20:18:00,model2,cat2,124.81120974086589,True
93,2023-07-01 06:42:00,model3,cat1,37.31113142751222,True
94,2023-07-01 04:22:00,model3,cat2,75.62505036035485,True
95,2023-07-01 15:47:00,model1,cat1,126.73277154450831,True
96,2023-07-01 15:59:00,model2,cat5,113.9362780059909,True
97,2023-07-01 17:43:00,model1,cat1,122.91730244571677,True
98,2023-07-01 04:20:00,model2,cat1,51.13606292561243,True
99,2023-07-01 14:37:00,model1,cat4,21.82253082022089,False
100,2023-07-01 04:58:00,model3,cat2,73.21546481329878,True
101,2023-07-01 07:15:00,model2,cat1,49.899389327539986,True
102,2023-07-01 02:40:00,model1,cat4,20.50368370369521,False
103,2023-07-01 21:05:00,model3,cat3,270.5099477288734,True
104,2023-07-01 22:08:00,model2,cat3,406.11673229147516,False
105,2023-07-01 22:06:00,model2,cat5,110.39500660902281,True
106,2023-07-01 01:13:00,model1,cat1,126.3928659731984,True
107,2023-07-01 23:14:00,model1,cat2,199.31568682551526,True
108,2023-07-01 03:04:00,model1,cat1,124.94261142095705,True
109,2023-07-01 18:41:00,model2,cat4,4.813371431554099,True
110,2023-07-01 09:41:00,model3,cat3,270.45584767161796,True
111,2023-07-01 17:51:00,model3,cat1,35.119938101095116,True
112,2023-07-01 05:01:00,model2,cat1,49.665647922632886,True
113,2023-07-01 00:36:00,model3,cat5,150.69437406268037,True
114,2023-07-01 14:14:00,model2,cat1,49.22893718943131,True
115,2023-07-01 15:00:00,model3,cat5,149.39323109630087,True
116,2023-07-01 05:13:00,model2,cat5,112.7643205892067,True
117,2023-07-01 12:26:00,model2,cat2,125.1285796587239,False
118,2023-07-01 08:48:00,model1,cat2,202.93198761461676,True
119,2023-07-01 23:39:00,model2,cat4,4.589017535217295,False
120,2023-07-01 17:12:00,model2,cat4,5.583514824239688,False
121,2023-07-01 23:30:00,model2,cat4,4.469625913962472,False
122,2023-07-01 02:48:00,model1,cat4,20.21585005480539,False
123,2023-07-01 20:35:00,model3,cat3,269.96545795443683,True
124,2023-07-01 21:26:00,model1,cat1,125.21691226546203,True
125,2023-07-01 04:34:00,model2,cat5,112.73599475119359,True
126,2023-07-01 23:49:00,model3,cat5,149.90426014643876,False
127,2023-07-01 22:44:00,model1,cat2,198.45506337879294,False
128,2023-07-01 20:09:00,model2,cat2,125.02267543735111,True
129,2023-07-01 13:54:00,model3,cat1,36.56408496436065,True
130,2023-07-01 09:33:00,model3,cat2,75.61260814627092,True
131,2023-07-01 03:04:00,model1,cat1,122.71810761216827,False
132,2023-07-01 08:27:00,model1,cat2,204.37806265199904,True
133,2023-07-01 18:23:00,model1,cat1,127.5607945596289,True
134,2023-07-01 19:08:00,model3,cat1,38.21466382165906,True
135,2023-07-01 11:57:00,model3,cat2,74.74868192767538,True
136,2023-07-01 15:48:00,model1,cat2,197.35079147954147,True
137,2023-07-01 11:55:00,model1,cat4,22.54013029276456,False
138,2023-07-01 09:48:00,model2,cat1,50.35056217629996,True
139,2023-07-01 06:05:00,model1,cat2,200.05426414235438,True
140,2023-07-01 12:05:00,model1,cat1,127.18845027072793,True
141,2023-07-01 20:37:00,model3,cat2,75.63311186009312,True
142,2023-07-01 00:39:00,model3,cat3,268.17911972793144,True
143,2023-07-01 04:18:00,model3,cat2,74.46102176311823,False
144,2023-07-01 17:00:00,model2,cat4,5.382609044035409,True
145,2023-07-01 04:25:00,model3,cat1,38.511327978021804,True
146,2023-07-01 23:50:00,model2,cat1,50.87448426726801,True
147,2023-07-01 17:44:00,model2,cat3,404.2420950955133,True
148,2023-07-01 08:55:00,model1,cat4,22.088071639909614,False
149,2023-07-01 23:13:00,model3,cat5,150.68794764342869,False
150,2023-07-01 04:04:00,model2,cat5,112.72158449385019,True
151,2023-07-01 17:19:00,model2,cat5,112.82893950588546,True
152,2023-07-01 07:14:00,model2,cat1,48.974410403912515,True
153,2023-07-01 13:58:00,model2,cat5,111.61404430827129,False
154,2023-07-01 16:37:00,model3,cat1,38.32357813257213,False
155,2023-07-01 16:46:00,model2,cat1,51.771400280816145,True
156,2023-07-01 22:09:00,model2,cat5,110.91546661785264,True
157,2023-07-01 23:53:00,model2,cat1,49.69816669392441,True
158,2023-07-01 23:26:00,model3,cat3,269.42202339815105,True
159,2023-07-01 23:40:00,model2,cat1,50.19716649701955,True
160,2023-07-01 19:59:00,model1,cat4,22.702389669768554,False
161,2023-07-01 10:56:00,model2,cat5,113.13121573120675,True
162,2023-07-01 22:39:00,model3,cat4,14.747365658361842,True
163,2023-07-01 00:52:00,model1,cat2,199.22385202800422,True
164,2023-07-01 11:41:00,model1,cat4,17.61309365708339,False
165,2023-07-01 23:37:00,model2,cat4,5.289070493231003,False
166,2023-07-01 13:18:00,model3,cat4,14.201878828802627,False
167,2023-07-01 00:45:00,model2,cat2,124.91143014046547,True
168,2023-07-01 13:07:00,model2,cat1,49.43492574101691,True
169,2023-07-01 03:47:00,model1,cat1,122.75602854126203,True
170,2023-07-01 22:53:00,model1,cat4,19.935623690284284,False
171,2023-07-01 09:44:00,model3,cat3,269.9308722652052,False
172,2023-07-01 22:26:00,model2,cat2,124.89425631267332,False
173,2023-07-01 16:20:00,model3,cat2,76.03908293783736,True
174,2023-07-01 23:06:00,model3,cat2,75.60406411201599,True
175,2023-07-01 10:43:00,model2,cat1,49.27056996072876,False
176,2023-07-01 08:30:00,model1,cat2,201.22340509585206,True
177,2023-07-01 06:53:00,model2,cat3,406.23142500790505,True
178,2023-07-01 04:55:00,model3,cat1,38.582963497049526,True
179,2023-07-01 00:41:00,model1,cat4,22.051900555470837,False
180,2023-07-01 02:34:00,model3,cat3,272.0088166347111,False
181,2023-07-01 18:57:00,model2,cat4,5.803045163816,True
182,2023-07-01 06:54:00,model2,cat4,4.909659547536583,False
183,2023-07-01 19:30:00,model1,cat2,204.6414994018805,True
184,2023-07-01 18:11:00,model1,cat4,18.634370823630995,False
185,2023-07-01 15:43:00,model2,cat2,125.76479749797386,True
186,2023-07-01 08:11:00,model3,cat5,151.47806093046844,True
187,2023-07-01 17:49:00,model3,cat2,74.68227034133298,True
188,2023-07-01 09:09:00,model3,cat3,269.8088536704291,True
189,2023-07-01 14:08:00,model1,cat4,20.680487128293883,False
190,2023-07-01 22:21:00,model2,cat1,50.76934871151959,True
191,2023-07-01 22:04:00,model1,cat1,122.89644360401616,True
192,2023-07-01 18:15:00,model2,cat3,406.1925312414468,True
193,2023-07-01 11:24:00,model2,cat5,112.07483781446882,True
194,2023-07-01 17:37:00,model3,cat2,75.3544715898732,False
195,2023-07-01 14:46:00,model2,cat3,404.90781399200057,False
196,2023-07-01 16:07:00,model2,cat5,112.9377275244331,True
197,2023-07-01 08:57:00,model3,cat3,271.27184683462843,True
198,2023-07-01 12:47:00,model1,cat1,123.2269002691178,True
199,2023-07-01 17:17:00,model3,cat1,37.941285073905064,True
200,2023-07-01 23:49:00,model1,cat1,125.7897118386676,True
201,2023-07-01 14:17:00,model2,cat3,402.3146443988153,False
202,2023-07-01 11:23:00,model2,cat5,112.4595271861689,True
203,2023-07-01 05:21:00,model2,cat5,112.4323102521366,True
204,2023-07-01 02:13:00,model1,cat4,20.0886582207524,False
205,2023-07-01 06:59:00,model2,cat5,111.9936212642204,True
206,2023-07-01 06:51:00,model1,cat2,197.9450290202876,True
207,2023-07-01 19:06:00,model2,cat5,110.37592885701252,False
208,2023-07-01 08:02:00,model2,cat2,127.68433851109573,True
209,2023-07-01 12:07:00,model3,cat3,269.5649661082324,False
210,2023-07-01 14:21:00,model1,cat2,200.79320803794073,True
211,2023-07-01 06:09:00,model2,cat3,404.8835515745185,True
212,2023-07-01 17:27:00,model2,cat3,404.60545201746805,True
213,2023-07-01 11:33:00,model3,cat1,36.41483368213061,True
214,2023-07-01 05:55:00,model3,cat2,74.12814188813292,True
215,2023-07-01 18:15:00,model2,cat5,113.93366123284598,True
216,2023-07-01 14:21:00,model1,cat2,202.37008482673758,True
